,city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,total_cases,year_recorded,month_recorded,total satellite vegetation index of city,standing water feature 2,standing water feature 3,standing water feature 4,standing water feature 5,standing water feature 6
1207,iq,37,0.23942860000000002,0.2148714,0.2390429,0.2276,18.66,298.88,299.80714285700003,295.658571429,307.3,292.9,35.3,83.73,18.66,17.2228571429,9.92857142857,,,,,0,2005,9,0.9209429,32.509284369999996,2955.669,2722.0023803001,0.11487146111291896,8.857801432802148
1208,iq,38,0.18456670000000003,0.19525710000000002,0.15438570000000001,0.2124833,2.56,298.49857142900004,299.76428571400004,293.555714286,309.1,292.4,13.7,76.5957142857,2.56,15.06,11.7857142857,25.7666666667,12.2333333333,34.3,16.9,0,2005,9,0.7466928000000002,10.229691360000002,1049.36128571409,783.550516641454,0.04432222581688773,2.5349418202570493
1209,iq,39,0.4054167,0.42877139999999997,0.3706,0.4210857,29.8,301.17571428599996,302.928571429,293.75285714299997,314.0,294.8,4.2,67.2128571429,29.8,15.331428571400002,14.828571428599998,28.65,13.5,37.1,20.7,2,2005,10,1.6258738,6.82866996,282.29400000018006,458.97441849749276,0.01337579617834395,1.4617019697372382
1210,iq,40,0.3321571,0.34636669999999997,0.2586143,0.3210429,54.7,299.11,300.25,293.897142857,312.7,292.1,4.6,74.9528571429,54.7,15.4357142857,12.357142857100001,28.8,14.9,36.3,21.0,4,2005,10,1.258181,5.787632599999999,344.78314285733995,433.79959946339085,0.014710585225455708,1.387270864929296
1211,iq,41,0.37342859999999994,0.2774833,0.37422859999999997,0.3522714,60.0,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.50857142859999,60.0,15.9157142857,11.6857142857,28.5,11.8,37.0,22.3,4,2005,10,1.3774118999999998,30.578544179999994,1676.2902857149197,2308.94218739813,0.07088122605363985,7.372101492331194
1212,iq,42,0.3072571,0.2782143,0.35482859999999994,0.28695709999999996,73.97,299.578571429,301.19285714299997,295.768571429,310.5,291.9,35.08,81.69142857140001,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,3,2005,10,1.2272571,43.052179068,2865.7353142847123,3516.994011176645,0.11297906602254427,11.326872821824944
1213,iq,43,0.36355709999999997,0.3000429,0.28982859999999994,0.3261429,100.06,298.065714286,299.164285714,295.802857143,307.4,294.0,59.7,89.14285714290001,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,3,2005,10,1.2795714999999999,76.39041854999999,5321.828571431131,6809.660167888989,0.1942094990240729,22.152440363985
1214,iq,44,0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.23142857139999,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,5,2005,11,0.751757,37.47508645,4348.4867142842895,3269.0053268702145,0.16153596889176927,10.593017909495186
1215,iq,45,0.3938,0.29862859999999997,0.4019857,0.4103714,75.36,298.6,300.078571429,296.36,309.4,292.9,143.8,89.31,75.36,17.974285714300002,9.7,,,34.6,22.3,6,2005,11,1.5047857,216.38818366,12842.778000000002,19325.628682674604,0.4647705235940531,62.46163116572271
1216,iq,46,0.4424286,0.3481714,0.3430714,0.47314290000000003,49.87,298.31,300.092857143,296.895714286,307.2,295.0,45.0,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,14,2005,11,1.6068143000000001,72.3066435,4192.9714285695,6737.326450916901,0.146484375,21.93140120741179
1217,iq,47,0.28257140000000003,0.2206,0.2882143,0.24008569999999999,72.34,299.412857143,300.62857142900003,297.39428571400003,309.1,295.2,63.53,90.34857142860001,72.34,19.1942857143,8.91428571429,28.5,11.0,35.0,21.8,3,2005,11,1.0314714,65.529378042,5739.844742858959,5920.485692699371,0.20553219022969912,19.153949183757263
1218,iq,48,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.40857142860001,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,7,2005,12,1.3745858,48.04177371,3019.9795714295706,4151.221035177174,0.11362158647594278,13.495517019431643
1219,iq,49,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,11,2005,12,1.1352571,81.51145978,6298.39857142652,7150.301696841814,0.23281452658884566,23.185154659020153
1220,iq,50,0.19844289999999998,0.1941,0.19301429999999997,0.247,46.91,298.57428571400004,300.257142857,297.187142857,307.0,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34.0,22.3,2,2005,12,0.8325571999999999,39.04693267999999,4359.68999999799,3629.6912992663256,0.1527687296416938,11.823098694678585
1221,iq,51,0.180575,0.1413333,0.2552833,0.1383714,151.0,298.021428571,299.37142857099997,297.19142857099996,304.4,295.5,113.36,95.6742857143,151.0,18.9157142857,6.485714285709999,28.3,9.9,33.6,22.9,6,2005,12,0.7155630000000001,81.11622168000001,10845.637028573048,7760.7365690768165,0.3724047306176084,25.495192408268124
1222,iq,52,0.3546,0.21995,0.3225167,0.2563333,114.58,298.18142857099997,299.578571429,296.935714286,306.5,294.9,210.5,93.82142857139999,114.58,18.5842857143,7.385714285710001,27.45,9.7,32.7,22.4,8,2006,1,1.1534,242.7907,19749.410714279697,22778.970317850202,0.6867862969004894,74.31964214633018
1223,iq,1,0.19951429999999998,0.2393429,0.2276571,0.2155,38.78,298.832857143,299.642857143,292.87857142900003,307.8,292.4,15.2,73.16142857140001,38.78,14.524285714300001,12.3142857143,,,34.5,19.7,25,2006,1,0.8820143,13.40661736,1112.0537142852802,980.8472783677314,0.04938271604938271,3.186638331279179
1224,iq,2,0.2284,0.20207139999999998,0.19475,0.23035,138.46,298.728571429,300.3,296.37142857099997,307.7,293.5,47.6,88.33571428569999,138.46,18.1657142857,9.885714285710002,27.78,11.0,34.5,21.4,21,2006,1,0.8555714,40.72519864,4204.779999999319,3597.489511291418,0.1546961325966851,11.691548622981534
1225,iq,3,0.1743,0.13364289999999998,0.11175710000000001,0.1944286,88.85,298.46,300.114285714,296.321428571,307.3,295.0,52.2,89.9557142857,88.85,17.9414285714,9.14285714286,,,33.8,21.5,10,2006,1,0.6141286,32.05751292,4695.68828571354,2883.7564729416563,0.16986657988935894,9.38417335809195
1226,iq,4,0.1517667,0.1377,0.1478,0.1607833,49.32,297.18857142900004,298.292857143,295.777142857,304.8,294.4,52.2,93.11428571430001,49.32,17.3642857143,6.21428571429,27.3,8.95,33.5,22.3,28,2006,1,0.59805,31.21821,4860.565714286461,2906.861325429018,0.17125984251968504,9.536946605738247
1227,iq,5,0.3791143,0.30532859999999995,0.34597140000000004,0.37157140000000005,34.17,297.16571428599997,298.221428571,296.647142857,302.7,294.3,63.98,97.32,34.17,18.2642857143,5.52857142857,,,33.7,21.5,39,2006,2,1.4019857000000002,89.69904508600001,6226.533599999999,8729.51106776952,0.2113643871820284,28.838820838353218
1228,iq,6,0.2568143,0.13605,0.1978286,0.2583143,71.87,297.64,298.37857142900003,296.80857142900004,304.2,294.0,67.0,95.82714285709999,71.87,18.4428571429,5.78571428571,28.0,8.8,32.6,23.6,20,2006,2,0.8490072,56.8834824,6420.418571425699,5450.981594154133,0.22024983563445102,17.919071644162173
1229,iq,7,0.3827,0.2506,0.2436571,0.2856,44.35,297.064285714,298.142857143,295.364285714,305.2,292.8,33.0,91.09857142860001,44.35,16.9271428571,7.285714285710001,28.6,8.9,33.8,24.2,24,2006,2,1.1625571,38.3643843,3006.2528571438,3494.9406034678104,0.10812581913499344,11.451312593275919
1230,iq,8,0.2621143,0.1248,0.2153571,0.14478570000000002,23.44,298.93857142900004,300.778571429,295.961428571,308.3,292.9,72.2,86.0314285714,23.44,17.6057142857,10.7857142857,28.24,10.64,34.3,21.3,28,2006,2,0.7470571,53.93752262,6211.4691428550805,4640.322124600802,0.23418747972753812,15.051320546872534
1231,iq,9,0.1786667,0.19593329999999998,0.14126670000000002,0.12828330000000002,79.13,298.25285714299997,299.87142857099997,296.76428571400004,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.566666666669999,32.9,21.9,26,2006,3,0.64415,32.452277,4665.475885713567,3005.266291782394,0.16415770609319,9.792330699844882
1232,iq,10,0.4246286,0.4113,0.3731857,0.3158571,94.99,297.92571428599996,299.107142857,297.207142857,304.0,294.7,130.6,96.36,94.99,18.9028571429,6.41428571429,28.0,9.55,33.3,21.9,8,2006,3,1.5249713999999999,199.16126483999997,12584.616,19191.1794799824,0.4296052631578947,63.12887986836315
1233,iq,11,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.93142857099997,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.014285714289999,27.975,9.2,33.7,22.4,9,2006,3,0.6736428,39.630405924,5491.612414283192,3699.3851632724895,0.19269570913855222,12.117213112585945
1234,iq,12,0.2885667,0.17954,0.2972714,0.2236429,120.62,297.494285714,298.785714286,296.29571428599996,305.3,292.5,70.0,93.7871428571,120.62,17.911428571400002,7.34285714286,27.4,8.7,32.3,23.0,12,2006,3,0.9890210000000002,69.23147000000002,6565.099999997,6493.021767097034,0.22928267278087128,21.267676931205482
1235,iq,13,0.24505,0.18885,0.22353330000000002,0.18166670000000001,121.46,298.04,299.23571428599996,297.067142857,304.9,294.8,88.81,95.0242857143,121.46,18.7342857143,6.95714285714,28.3,10.0,33.7,22.0,18,2006,4,0.8391,74.520471,8439.106814286984,7081.254527868208,0.29127582814037395,23.22484266273601
1236,iq,14,0.24167139999999998,0.2054,0.15601429999999997,0.2833143,41.68,297.77428571400003,299.44285714299997,296.047142857,308.3,293.8,87.9,91.8114285714,41.68,17.61,9.57142857143,27.9333333333,10.266666666699999,33.7,22.6,9,2006,4,0.8864,77.91456000000001,8070.224571426061,7153.44706011206,0.2851119039896205,23.202877262770222
1237,iq,15,0.30112859999999997,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,9,2006,4,1.0841857,72.05498162199999,6347.594599999999,6881.971294717219,0.21754500818330605,22.52691094833787
1238,iq,16,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.06142857099996,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,6,2006,4,1.2008714,65.879805004,5053.232971427004,6068.282952923706,0.17904699738903396,19.80510102129147
1239,iq,17,0.2055714,0.23605,0.19191429999999998,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.86428571430001,74.93,16.5585714286,7.75714285714,27.0,8.46666666667,33.5,19.5,6,2006,4,0.7729071,30.60712116,3598.2257142862804,2781.0942019744375,0.12970848345889288,9.109381598344047
1240,iq,18,0.1516,0.0846,0.17631429999999998,0.1137286,65.07,297.63,299.021428571,296.38428571400004,306.3,293.6,38.84,93.63571428569999,65.07,17.9628571429,8.41428571429,27.85,9.1,33.3,22.5,8,2006,5,0.5262429,20.439274236,3636.811142856588,1913.846042569165,0.126803787136794,6.24827307400968
1241,iq,19,0.2866571,0.18715710000000002,0.2665143,0.28745709999999997,127.24,296.184285714,297.55714285700003,295.452857143,304.3,291.8,70.0,96.09857142860001,127.24,16.9771428571,6.62857142857,24.3,5.2,32.3,21.7,5,2006,5,1.0277856,71.944992,6726.9000000020005,6913.810952642057,0.23003614853762733,22.72037776090061
1242,iq,20,0.3392857,0.3482857,0.31582859999999996,0.37457140000000005,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.111428571400001,12.371428571400001,25.2,11.7,31.7,19.4,7,2006,5,1.3779713999999998,0.13779713999999998,7.20342857143,9.926118553373396,0.0003272251308900524,0.03248075442857786
1243,iq,21,0.2065143,0.11714289999999998,0.1692714,0.17007139999999998,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.38571428569999,91.4,15.46,10.885714285699999,27.4666666667,10.4333333333,34.0,21.7,6,2006,5,0.6629999999999999,8.26761,1002.4098571426789,664.5977352855961,0.04052648683782906,2.1598886424621258
1244,iq,22,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.55714285700003,304.1,291.3,44.65,92.5057142857,79.48,16.025714285699998,6.885714285710001,25.6,8.933333333330001,31.9,19.3,5,2006,6,0.48350243,21.588383499499997,4130.380142856505,1997.0488358948671,0.14682670174284773,6.5670793682830215
1245,iq,23,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33.0,21.5,3,2006,6,1.1412572,42.911270720000005,3514.6868571423197,4011.161681459044,0.12239583333333334,13.057166931832825
1246,iq,24,0.1732714,0.185,0.1369286,0.1680429,84.99,297.42714285700004,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,1,2006,6,0.6632429,14.259722349999999,1875.10714285745,1243.6514992394893,0.06998697916666667,4.0483447240868795
1247,iq,25,0.22138000000000002,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,0,2006,6,1.0376167,28.316559743,2414.3852857135057,2505.206492690605,0.0890956578517793,8.1789307629468
1248,iq,26,0.3118571,0.20393329999999998,0.33602859999999996,0.30462859999999997,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,1,2006,7,1.1564476,10.593060015999999,764.559028571036,884.172453649306,0.029817708333333335,2.8781655392230014
1249,iq,27,0.32017140000000005,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.005714285699998,7.97142857143,26.7,9.4,33.0,21.7,2,2006,7,1.0530713999999999,14.342832467999997,1231.695514286298,1297.0633196031918,0.044685039370078734,4.255457085312309
1250,iq,28,0.3499857,0.2920429,0.28845709999999997,0.2949167,1.17,297.62142857099997,298.857142857,292.832857143,306.7,292.1,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,3,2006,7,1.2254024,2.20572432,139.08857142852003,170.43946924107985,0.005868927290511901,0.555720473560743
1251,iq,29,0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40.0,85.14,54.72,15.7885714286,11.0,27.4,12.125,34.1,19.9,2,2006,7,1.3853714,55.414856,3405.6,4718.02083984,0.13016596160104132,15.353142986788153
1252,iq,30,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,2,2006,7,1.3335715000000001,20.5370011,1228.04000000066,1637.6791448608803,0.05004874878128047,5.322324162693794
1253,iq,31,0.20168570000000002,0.1625571,0.2003286,0.20155710000000002,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.228571428599999,27.225,11.625,34.2,19.7,2,2006,8,0.7661285000000001,29.166511995000004,3377.080928569797,2587.277946183786,0.12344357976653697,8.389357802152354
1254,iq,32,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.51428571400004,293.08,308.9,291.0,12.39,79.2428571429,11.79,14.6314285714,12.228571428599999,27.6,12.2,33.9,19.4,2,2006,8,1.5216714,18.853508646,981.819000000531,1494.005892277408,0.040110067983166076,4.836535747094231
1255,iq,33,0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.54571428599996,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,2,2006,8,1.1488321,25.492584299,1877.7178000000001,2157.18248338138,0.07206885352387139,7.006113944077232
1256,iq,34,0.2736429,0.20894290000000001,0.2408857,0.2427571,68.6,298.73571428599996,299.73571428599996,295.14428571400003,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.271428571400001,27.3,10.3,34.9,20.9,4,2006,8,0.9662286000000001,22.802994960000003,1959.9125714275601,1893.7235800128517,0.07644962747003564,6.134511111152743
1257,iq,35,0.3097833,0.35012859999999996,0.28468330000000003,0.39481669999999996,68.0,298.28,299.9,295.272857143,310.0,293.1,22.24,85.3728571429,68.0,16.7771428571,11.171428571400002,26.5,10.0333333333,33.2,20.3,0,2006,9,1.3394119,29.788520656,1898.692342858096,2543.131118463014,0.07174193548387096,8.20364876923553
1258,iq,36,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.457142857100001,13.728571428599999,27.42,12.0,34.1,20.6,6,2006,9,1.0388857,9.76552558,709.9820000000001,737.5901470574001,0.03029326458266194,2.3770227104653565
1259,iq,37,0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.642857142899999,11.328571428599998,28.35,11.85,35.0,17.8,3,2006,9,1.0114900000000002,16.588436,1266.9702857145198,1281.52777429738,0.05312601230968578,4.151369531251635
1260,iq,38,0.3807286,0.3783667,0.3023,0.30757140000000005,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,27.9333333333,10.933333333299998,34.8,21.4,2,2006,9,1.3689667,48.872111190000005,2767.2600000005104,3788.286790242699,0.11471722365038561,12.173158066332581
1261,iq,39,0.4655,0.2415429,0.4734,0.4934429,134.64,299.38142857099996,300.685714286,295.738571429,308.6,294.3,44.62,82.8457142857,134.64,17.2542857143,11.2857142857,28.5666666667,12.4,35.2,22.0,6,2006,10,1.6738858,74.688784396,3696.575771427934,6187.645692417264,0.1445884640311082,20.05069893848757
1262,iq,40,0.35495,0.2479333,0.3508143,0.3139167,60.48,299.465714286,300.435714286,295.16,310.3,292.0,24.8,80.49,60.48,16.7385714286,12.7857142857,28.7,14.5,35.9,21.1,2,2006,10,1.2676142999999997,31.436834639999994,1996.152,2530.3508201735995,0.07992265549468257,8.15453051941218
1263,iq,41,0.15561670000000002,0.19152,0.2151857,0.15461429999999998,41.69,299.345714286,301.028571429,296.75142857099996,309.5,293.8,29.5,86.8528571429,41.69,18.4471428571,12.0571428571,28.06,10.1,33.7,22.1,7,2006,10,0.7169367000000001,21.149632650000004,2562.15928571555,1836.906023175264,0.09531502423263329,5.935076003797299
1264,iq,42,0.3215,0.2769,0.2100857,0.3337571,103.77,299.648571429,301.01428571400004,297.76428571400004,308.1,295.7,55.5,90.37857142860001,103.77,19.595714285699998,8.57142857143,28.6,10.1,35.4,22.8,4,2006,10,1.1422428,63.3944754,5016.0107142873,5729.502123117526,0.1801363193768257,18.596241879641433
1265,iq,43,0.4882286,0.3681429,0.4377429,0.37882859999999996,55.94,298.794285714,300.414285714,296.661428571,308.3,294.0,54.8,89.7,55.94,18.3114285714,9.34285714286,27.56,10.42,33.8,19.8,6,2006,10,1.672943,91.6772764,4915.5599999999995,8223.45169308,0.1777489458319818,26.673537765423287
1266,iq,44,0.36032859999999994,0.2740143,0.3477143,0.3247857,67.5,300.467142857,301.87857142900003,296.88285714299997,309.8,295.1,42.73,82.9342857143,67.5,18.63,11.614285714300001,28.8333333333,11.2666666667,35.7,22.0,6,2006,11,1.3068429,55.84139711699999,3543.782028572039,4631.166383186966,0.1379276952872821,14.948890843082525
1267,iq,45,0.29512859999999996,0.24638569999999999,0.30207140000000005,0.27699999999999997,80.25,299.432857143,300.914285714,297.852857143,307.8,295.3,68.0,92.0885714286,80.25,19.731428571400002,8.2,28.25,9.55,33.9,22.4,2,2006,11,1.1205857,76.19982759999999,6262.022857144801,7017.133266789606,0.22092267706302793,22.797703920693976
1268,iq,46,0.3191429,0.18628570000000003,0.2737,0.24702860000000001,86.65,297.29571428599996,298.435714286,296.201428571,304.5,293.5,87.2,94.44,86.65,17.7914285714,7.3571428571399995,27.6,10.1666666667,33.2,21.8,13,2006,11,1.0261572,89.48090784000001,8235.168,8450.576936409601,0.28637110016420364,27.752305209883747
1269,iq,47,0.3405571,0.26625709999999997,0.34272859999999994,0.3283857,43.59,298.098571429,299.55714285700003,296.961428571,307.3,294.7,61.43,94.30285714290001,43.59,18.6385714286,7.37142857143,27.0,9.0,32.3,22.5,10,2006,11,1.2779285,78.503147755,5793.024514288348,7403.071128007737,0.19990237552879922,24.09069680445082
1270,iq,48,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.197142857,300.935714286,296.988571429,309.1,294.0,61.28,89.55,75.33,18.744285714300002,10.7571428571,27.9,9.03333333333,34.9,22.9,5,2006,12,0.6503714,39.854759392000005,5487.624,3568.9937035536,0.19825299255904236,11.54640473488709
1271,iq,49,0.44708329999999996,0.3015143,0.3405714,0.4276,99.89,298.202857143,299.2,297.608571429,304.6,294.6,95.02,96.7957142857,99.89,19.4257142857,6.914285714289999,28.4,8.8,33.7,23.2,2,2006,12,1.516769,144.12339038,9197.528771427214,13950.526517108885,0.3119500984898227,45.799496116575455
1272,iq,50,0.3785,0.3020333,0.34922859999999994,0.4147857,157.75,298.158571429,299.071428571,297.351428571,304.4,294.2,63.0,95.8757142857,157.75,19.1114285714,6.4,,,33.8,,0,2006,12,1.4445476,91.0064988,6040.1699999991,8725.3130770907,0.20696452036793694,28.663972000954992
1273,iq,51,0.32782,0.26192,0.3814667,0.35295,111.48,297.68,298.98571428599996,296.72571428599997,306.7,294.3,80.2,95.0785714286,111.48,18.358571428599998,6.54285714286,,,32.9,23.5,1,2006,12,1.3241566999999999,106.19736733999999,7625.30142857372,10097.09397616546,0.26149331594391917,32.92172799532266
1274,iq,1,0.2201167,0.15895710000000002,0.1905714,0.1324,79.94,297.288571429,298.207142857,296.517142857,306.3,293.2,88.9,95.9271428571,79.94,18.1442857143,7.414285714289999,26.6,7.95,31.9,21.5,0,2007,1,0.7020452000000001,62.41181828000002,8527.92299999619,5986.987408116926,0.2902383284361737,19.5461554296994
1275,iq,2,0.17328570000000001,0.20693330000000001,0.1343,0.2379571,37.06,297.104285714,298.578571429,296.388571429,304.6,294.6,144.59,96.23857142860001,37.06,17.9628571429,6.72857142857,26.825,7.725,31.7,22.9,14,2007,1,0.7524761,108.800519299,13915.135042861275,10470.806548025585,0.47468811556139195,34.375596021095156
1276,iq,3,0.2719,0.2938,0.2094143,0.2523,126.89,297.387142857,298.435714286,296.388571429,305.5,293.3,52.2,94.6471428571,126.89,17.9757142857,7.04285714286,27.775,9.55,33.4,22.2,6,2007,1,1.0274143,53.63102646,4940.58085714062,5076.02342293253,0.17086743044189853,16.61546128619486
1277,iq,4,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.614285714,298.45,297.025714286,303.7,294.9,180.99,96.99714285709999,95.47,18.6885714286,5.52857142857,27.7,9.12,33.6,22.0,10,2007,1,0.9018999,163.234862901,17555.51288570653,15833.315316067428,0.5959499506091538,52.13472280562209
1278,iq,5,0.17441429999999997,0.1805,0.1590714,0.20031429999999997,83.7,298.14428571400003,299.614285714,296.77428571400003,307.8,294.3,65.1,93.13571428569999,83.7,18.4142857143,9.0,27.725,10.3,35.0,22.3,5,2007,1,0.7142999999999999,46.50092999999999,6063.134999999069,4330.897330499334,0.21150097465886936,14.07049165204462
1279,iq,6,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.685714286,295.77,309.7,293.4,11.7,87.53,61.8,17.3228571429,10.714285714299999,28.6,10.9,35.4,22.4,12,2007,2,1.4904572,17.43834924,1024.1009999999999,1526.3787089772,0.03777849531804973,4.92857187270649
1280,iq,7,0.2858,0.2957,0.2570286,0.31957140000000006,14.19,299.171428571,300.285714286,294.15,308.7,291.4,2.1,75.80428571430001,14.19,15.6857142857,11.228571428599999,28.85,13.0333333333,36.7,21.4,9,2007,2,1.1581000000000001,2.4320100000000004,159.18900000003003,184.3567809000348,0.006802721088435375,0.5972036958212984
1281,iq,8,0.25701430000000003,0.11823330000000001,0.17908570000000001,0.2372286,25.7,300.565714286,302.178571429,294.16571428599997,310.2,294.4,11.55,72.44571428569999,25.7,15.918571428599998,13.1857142857,28.74,13.36,36.2,21.2,5,2007,2,0.7915619,9.142539945000001,836.747999999835,662.3378367010694,0.037234042553191495,2.135196120893196
1282,iq,9,0.1735,0.19963329999999999,0.1745,0.16591670000000003,55.56,299.05857142900004,300.635714286,294.29,309.2,291.5,35.33,78.58571428569999,55.56,16.02,11.5571428571,28.56,13.34,35.8,20.4,11,2007,2,0.71355,25.2097215,2776.4332857137806,1981.1239710210682,0.11426261319534282,6.40725734482881
1283,iq,10,0.21600000000000003,0.2136,0.18891429999999998,0.2275286,117.07,297.45,298.714285714,296.317142857,305.8,293.4,227.25,94.34857142860001,117.07,17.911428571400002,7.37142857143,27.3,9.9,33.0,21.9,2,2007,3,0.8460429,192.26324902500002,21440.712857149352,18139.762883729923,0.7431327665140615,59.31904147720707
1284,iq,11,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.951428571,298.1,296.301428571,303.8,293.8,51.3,96.52285714290001,55.47,17.8814285714,6.11428571429,28.0,10.1,33.1,21.7,6,2007,3,1.1381071999999999,58.38489935999999,4951.62257143077,5635.4773002278735,0.16886109282422646,18.549958196931776
1285,iq,12,0.21324,0.2231286,0.26437140000000003,0.22182860000000001,150.33,297.684285714,298.728571429,295.89,305.4,292.6,59.2,90.8585714286,150.33,17.47,8.17142857143,27.0,10.65,33.9,21.7,7,2007,3,0.9225686000000001,54.616061120000005,5378.82742857312,4962.337290420304,0.19384413883431567,16.248648626130663
1286,iq,13,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.835714286,299.15,296.56,307.2,292.8,58.4,93.58571428569999,93.14,18.2142857143,8.24285714286,28.25,9.6,34.6,21.5,6,2007,3,0.9588286,55.99559024,5465.40571428488,5240.387309459771,0.19010416666666666,17.058552439647695
1287,iq,14,0.2381,0.1912,0.2749571,0.2738,97.04,297.717142857,298.80714285700003,296.921428571,305.5,294.3,238.2,95.82,97.04,18.5942857143,6.61428571429,27.2666666667,8.833333333330001,34.0,22.6,5,2007,4,0.9780571,232.97320122,22824.323999999997,22323.4921409004,0.7797054009819967,73.07198736792274
1288,iq,15,0.1525167,0.14948570000000003,0.22941430000000002,0.1575571,98.94,297.555714286,298.592857143,296.68857142900004,304.1,292.4,147.57,95.52714285709999,98.94,18.3285714286,6.72857142857,27.85,8.85,34.4,21.3,9,2007,4,0.6889738000000001,101.67186366600001,14096.940471422246,9712.422644969576,0.48526800394607034,31.938252696381372
1289,iq,16,0.1430857,0.20715709999999998,0.16845710000000003,0.2743143,93.62,297.031428571,298.092857143,296.01428571400004,304.8,292.0,46.45,94.7214285714,93.62,17.551428571400002,7.52857142857,27.4,9.5,33.5,22.1,5,2007,4,0.7930142,36.83550959,4399.81035714153,3489.112090520305,0.1523950131233596,11.447218144751657
